id,olsera_product_id,parent_id,parent_name,name,sku,category,brand_name,klasifikasi,price,buy_price,stock,image_url,description,published,pos_hidden,has_variant,is_variant,variant_name,variant_sku,variant_stock,variant_price
38412121,38412121,71192053,LIQUID FREEBASE JOZOJO BREW HIRO BANANA GELATO 60ML,LIQUID FREEBASE JOZOJO BREW HIRO BANANA GELATO 60ML - 6MG,2905240017,Others,,NP FREEBASE,115000,90000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_66570cbccd47a.jpeg,,1,0,1,YES,6MG,2905240017,0,115000
38412118,38412118,71192052,LIQUID FREEBASE JOZOJO BREW HIRO STRAWBERRY CHEESECAKE 60ML,LIQUID FREEBASE JOZOJO BREW HIRO STRAWBERRY CHEESECAKE 60ML - 3MG,2905240014,Others,,NP FREEBASE,115000,90000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_66570cac992a6.jpeg,,1,0,1,YES,3MG,2905240014,0,115000
38412119,38412119,71192052,LIQUID FREEBASE JOZOJO BREW HIRO STRAWBERRY CHEESECAKE 60ML,LIQUID FREEBASE JOZOJO BREW HIRO STRAWBERRY CHEESECAKE 60ML - 6MG,2905240015,Others,,NP FREEBASE,115000,90000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_66570cac992a6.jpeg,,1,0,1,YES,6MG,2905240015,0,115000
37935316,37935316,70259020,LIQUID SALTNIC PODA BEQU BLACKCURRANT 30ML,LIQUID SALTNIC PODA BEQU BLACKCURRANT 30ML - 30MG,1405240012,Others,,NP SALTNIC,110000,87500,1,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6644bf348358b.jpeg,,1,0,1,YES,30MG,1405240012,1,110000
37737030,37737030,69820518,LIQUID SALTNIC TETRA X VAPE ON CRACKZ ICE V3 BELGIAN ICE CREAM 30ML,LIQUID SALTNIC TETRA X VAPE ON CRACKZ ICE V3 BELGIAN ICE CREAM 30ML - 25MG,0605240016,Others,,NP SALTNIC,110000,87500,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6639f4f3e2240.jpeg,,1,0,1,YES,25MG,0605240016,0,110000
37084562,37084562,68549692,LIQUID FREEBASE AFTEREIGHT CHESKEY BANANA 60ML,LIQUID FREEBASE AFTEREIGHT CHESKEY BANANA 60ML - 3MG,0904240064,Others,,NP FREEBASE,150000,120000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_66166c87811d3.jpeg,,1,0,1,YES,3MG,0904240064,0,150000
37084563,37084563,68549692,LIQUID FREEBASE AFTEREIGHT CHESKEY BANANA 60ML,LIQUID FREEBASE AFTEREIGHT CHESKEY BANANA 60ML - 6MG,0904240065,Others,,NP FREEBASE,150000,120000,1,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_66166c87811d3.jpeg,,1,0,1,YES,6MG,0904240065,1,150000
37084564,37084564,68549692,LIQUID FREEBASE AFTEREIGHT CHESKEY BANANA 60ML,LIQUID FREEBASE AFTEREIGHT CHESKEY BANANA 60ML - 9MG,0904240066,Others,,NP FREEBASE,150000,120000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_66166c87811d3.jpeg,,1,0,1,YES,9MG,0904240066,0,150000
37084554,37084554,68549689,LIQUID FREEBASE BAD BUNNY STRAWBERRY VANILLA CUSTARD 60ML,LIQUID FREEBASE BAD BUNNY STRAWBERRY VANILLA CUSTARD 60ML - 3MG,0904240056,Others,,NP FREEBASE,155000,120000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_66166cc72baff.jpeg,,1,0,1,YES,3MG,0904240056,0,155000
37084555,37084555,68549689,LIQUID FREEBASE BAD BUNNY STRAWBERRY VANILLA CUSTARD 60ML,LIQUID FREEBASE BAD BUNNY STRAWBERRY VANILLA CUSTARD 60ML - 6MG,0904240057,Others,,NP FREEBASE,155000,120000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_66166cc72baff.jpeg,,1,0,1,YES,6MG,0904240057,0,155000
37084550,37084550,68549687,LIQUID FREEBASE NIKMAT V1 PUFF PASTRY ROLLS CREA 60ML,LIQUID FREEBASE NIKMAT V1 PUFF PASTRY ROLLS CREA 60ML - 3MG,0904240052,Others,,NP FREEBASE,145000,122500,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_66166ce6214f0.jpeg,,1,0,1,YES,3MG,0904240052,0,145000
37084551,37084551,68549687,LIQUID FREEBASE NIKMAT V1 PUFF PASTRY ROLLS CREA 60ML,LIQUID FREEBASE NIKMAT V1 PUFF PASTRY ROLLS CREA 60ML - 6MG,0904240053,Others,,NP FREEBASE,145000,122500,2,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_66166ce6214f0.jpeg,,1,0,1,YES,6MG,0904240053,2,145000
37084547,37084547,68549684,LIQUID FREEBASE LCV PROJECT ICE LADY MANGO 60ML X 2,LIQUID FREEBASE LCV PROJECT ICE LADY MANGO 60ML X 2 - 3MG,0904240049,Others,,NP FREEBASE,175000,145000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_66166d2f6a264.jpeg,,1,0,1,YES,3MG,0904240049,0,175000
37084546,37084546,68549683,LIQUID FREEBASE LCV JUICE CREAMY CARAMEL BANANA 60ML,LIQUID FREEBASE LCV JUICE CREAMY CARAMEL BANANA 60ML - 3MG,2308240003,Others,,NP FREEBASE,100000,75000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_66166d5a0ac61.jpeg,,1,0,1,YES,3MG,2308240003,0,100000
37084545,37084545,68549682,LIQUID FREEBASE LCV JUICE CREAMY TIRAMISU 60ML,LIQUID FREEBASE LCV JUICE CREAMY TIRAMISU 60ML - 3MG,0904240047,Others,,NP FREEBASE,100000,75000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_66166d6e6b632.jpeg,,1,0,1,YES,3MG,0904240047,0,100000
37084541,37084541,68549680,LIQUID FREEBASE LCV JUICE CREAMY CRACKER OUT 60ML,LIQUID FREEBASE LCV JUICE CREAMY CRACKER OUT 60ML - 3MG,0904240043,Others,,NP FREEBASE,100000,75000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_66166de2aafae.jpeg,,1,0,1,YES,3MG,0904240043,0,100000
37084542,37084542,68549680,LIQUID FREEBASE LCV JUICE CREAMY CRACKER OUT 60ML,LIQUID FREEBASE LCV JUICE CREAMY CRACKER OUT 60ML - 6MG,0904240044,Others,,NP FREEBASE,100000,75000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_66166de2aafae.jpeg,,1,0,1,YES,6MG,0904240044,0,100000
37084539,37084539,68549679,LIQUID FREEBASE LCV JUICE CREAMY BERRY CHEESECAKE 60ML,LIQUID FREEBASE LCV JUICE CREAMY BERRY CHEESECAKE 60ML - 3MG,0904240041,Others,,NP FREEBASE,100000,80000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_66166dffd703b.jpeg,,1,0,1,YES,3MG,0904240041,0,100000
37084540,37084540,68549679,LIQUID FREEBASE LCV JUICE CREAMY BERRY CHEESECAKE 60ML,LIQUID FREEBASE LCV JUICE CREAMY BERRY CHEESECAKE 60ML - 6MG,0904240042,Others,,NP FREEBASE,100000,80000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_66166dffd703b.jpeg,,1,0,1,YES,6MG,0904240042,0,100000
37084537,37084537,68549678,LIQUID FREEBASE LCV JUICE CREAMY STRAWBERRY POUNDCAKE 60ML,LIQUID FREEBASE LCV JUICE CREAMY STRAWBERRY POUNDCAKE 60ML - 3MG,0904240039,Others,,NP FREEBASE,100000,80000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_66166e1271f5b.jpeg,,1,0,1,YES,3MG,0904240039,0,100000
37084538,37084538,68549678,LIQUID FREEBASE LCV JUICE CREAMY STRAWBERRY POUNDCAKE 60ML,LIQUID FREEBASE LCV JUICE CREAMY STRAWBERRY POUNDCAKE 60ML - 6MG,0904240040,Others,,NP FREEBASE,100000,80000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_66166e1271f5b.jpeg,,1,0,1,YES,6MG,0904240040,0,100000
37084536,37084536,68549677,LIQUID PODS FRIENDLY NIKMAT V1 PUFF PASTRY ROLLS CREAM 30ML,LIQUID PODS FRIENDLY NIKMAT V1 PUFF PASTRY ROLLS CREAM 30ML - 15MG,0904240038,Others,,NP PODS FRIENDLY,95000,75000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_66166e2635ca1.jpeg,,1,0,1,YES,15MG,0904240038,0,95000
37084533,37084533,68549674,LIQUID PODS FRIENDLY MILKY PEDIA FRESH MILK CHEEZY 30ML,LIQUID PODS FRIENDLY MILKY PEDIA FRESH MILK CHEEZY 30ML - 15MG,0904240030,Others,,NP PODS FRIENDLY,85000,60000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_66166e7f2a0eb.jpeg,,1,0,1,YES,15MG,0904240030,0,85000
37084532,37084532,68549673,LIQUID PODS FRIENDLY MILKY PEDIA FRESH MILK BLUEBERRY 30ML,LIQUID PODS FRIENDLY MILKY PEDIA FRESH MILK BLUEBERRY 30ML - 15MG,0904240029,Others,,NP PODS FRIENDLY,85000,60000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_66166e94122e6.jpeg,,1,0,1,YES,15MG,0904240029,0,85000
37084529,37084529,68549670,LIQUID SALTNIC BEQU LIGHTS V2 MANGO PEACH 30ML,LIQUID SALTNIC BEQU LIGHTS V2 MANGO PEACH 30ML - 30MG,0904240026,Others,,NP SALTNIC,110000,87500,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_661679b106170.jpeg,,1,0,1,YES,30MG,0904240026,0,110000
37084528,37084528,68549669,LIQUID SALTNIC BEQU LIGHTS STRAWBERRY HONEYDEW 30ML,LIQUID SALTNIC BEQU LIGHTS STRAWBERRY HONEYDEW 30ML - 30MG,0904240025,Others,,NP SALTNIC,110000,87500,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_661679983f8be.jpeg,,1,0,1,YES,30MG,0904240025,0,110000
37084525,37084525,68549667,LIQUID SALTNIC MOVE JUICE ICELANDS BLACKCURRANT 30ML,LIQUID SALTNIC MOVE JUICE ICELANDS BLACKCURRANT 30ML - 30MG,0904240022,Others,,NP SALTNIC,100000,77500,2,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_66166ef92beb7.jpeg,,1,0,1,YES,30MG,0904240022,2,100000
37084523,37084523,68549665,LIQUID SALTNIC CIKINI X R57 NEWTON JUICE V2 BERRY MILK GUM 30ML,LIQUID SALTNIC CIKINI X R57 NEWTON JUICE V2 BERRY MILK GUM 30ML - 30MG,0904240020,Others,,NP SALTNIC,120000,92500,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6616794e9e342.jpeg,,1,0,1,YES,30MG,0904240020,0,120000
37084522,37084522,68549664,LIQUID SALTNIC CIKINI X R57 NEWTON JUICE BERRY ICE BLEND 30ML,LIQUID SALTNIC CIKINI X R57 NEWTON JUICE BERRY ICE BLEND 30ML - 30MG,0904240019,Others,,NP SALTNIC,120000,92500,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_661679355b34d.jpeg,,1,0,1,YES,30MG,0904240019,0,120000
37084520,37084520,68549662,LIQUID SALTNIC PARADEWA OLYMPUS ICE EDITION SOURSOP 30ML,LIQUID SALTNIC PARADEWA OLYMPUS ICE EDITION SOURSOP 30ML - 30MG,0904240017,Others,,NP SALTNIC,115000,95000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_66166f4adfec3.jpeg,,1,0,1,YES,30MG,0904240017,0,115000
37084519,37084519,68549661,LIQUID SALTNIC PARADEWA OLYMPUS ICE EDITION RASPBERRY 30ML,LIQUID SALTNIC PARADEWA OLYMPUS ICE EDITION RASPBERRY 30ML - 30MG,0904240016,Others,,NP SALTNIC,115000,92500,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_66166f7e0aab8.jpeg,,1,0,1,YES,30MG,0904240016,0,115000
37084517,37084517,68549659,LIQUID SALTNIC PARADEWA OLYMPUS ICE EDITION VANILLA ICE CREAM 30ML,LIQUID SALTNIC PARADEWA OLYMPUS ICE EDITION VANILLA ICE CREAM 30ML - 30MG,0904240014,Others,,NP SALTNIC,115000,95000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_66166fc57eb9e.jpeg,,1,0,1,YES,30MG,0904240014,0,115000
37084513,37084513,68549656,LIQUID SALTNIC FOOM BEVERAGE SERIES COCONUT WATER 30ML,LIQUID SALTNIC FOOM BEVERAGE SERIES COCONUT WATER 30ML - 30MG,0904240010,Others,,NP SALTNIC,110000,86500,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6617e8e8698ce.jpeg,,1,0,1,YES,30MG,0904240010,0,110000
37084512,37084512,68549655,LIQUID SALTNIC FOOM BEVERAGE SERIES SPARKLING WATER 30ML,LIQUID SALTNIC FOOM BEVERAGE SERIES SPARKLING WATER 30ML - 30MG,0904240009,Others,,NP SALTNIC,110000,86500,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6617e90db2bc3.jpeg,,1,0,1,YES,30MG,0904240009,0,110000
37084511,37084511,68549654,LIQUID SALTNIC FOOM BEVERAGE SERIES ORANGE WATER 30ML,LIQUID SALTNIC FOOM BEVERAGE SERIES ORANGE WATER 30ML - 30MG,0904240008,Others,,NP SALTNIC,110000,86500,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6617e9271b702.jpeg,,1,0,1,YES,30MG,0904240008,0,110000
37084510,37084510,68549653,LIQUID FREEBASE MINUS TWO 2 HAWAIIAN SERIES HAWAIIAN MARTINIS 60ML,LIQUID FREEBASE MINUS TWO 2 HAWAIIAN SERIES HAWAIIAN MARTINIS 60ML - 3MG,0904240007,Others,,NP FREEBASE,135000,110000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6617e983b8dae.jpeg,,1,0,1,YES,3MG,0904240007,0,135000
37084509,37084509,68549652,LIQUID FREEBASE MINUS TWO 2 HAWAIIAN SERIES HAWAIIAN COCTAILS 60ML,LIQUID FREEBASE MINUS TWO 2 HAWAIIAN SERIES HAWAIIAN COCTAILS 60ML - 3MG,0904240006,Others,,NP FREEBASE,135000,110000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6617e9d5d9f48.jpeg,,1,0,1,YES,3MG,0904240006,0,135000
37084507,37084507,68549649,LIQUID FREEBASE DR JUICE FACTORY HANNA SERIES MANGO HANNA 60ML,LIQUID FREEBASE DR JUICE FACTORY HANNA SERIES MANGO HANNA 60ML - 3MG,0904240004,Others,,NP FREEBASE,100000,79000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6616701e39241.jpeg,,1,0,1,YES,3MG,0904240004,0,100000
37084504,37084504,68549647,LIQUID SALTNIC BED X MSI GOLDEN BOY HYBRID BANANA 30ML,LIQUID SALTNIC BED X MSI GOLDEN BOY HYBRID BANANA 30ML - 25MG,0904240001,Others,,NP SALTNIC,115000,90000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_66166b55660e4.jpeg,,1,0,1,YES,25MG,0904240001,0,115000
67873514,67873514,67873514,POD URSA BABY PRO QUEEN HEART,POD URSA BABY PRO QUEEN HEART,2603240002,Others,,POD,270000,175000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6602866c606b8.jpeg,,1,0,0,NO,,,0,0
36579051,36579051,67798122,LIQUID FREEBASE BOKAR V2 BOLU BAKAR BLUEBERR RAISIN 60ML,LIQUID FREEBASE BOKAR V2 BOLU BAKAR BLUEBERR RAISIN 60ML - 3MG,2403240081,Others,,NP FREEBASE,145000,110000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6602718c298f1.jpeg,,1,0,1,YES,3MG,2403240081,0,145000
36579052,36579052,67798122,LIQUID FREEBASE BOKAR V2 BOLU BAKAR BLUEBERR RAISIN 60ML,LIQUID FREEBASE BOKAR V2 BOLU BAKAR BLUEBERR RAISIN 60ML - 6MG,2403240082,Others,,NP FREEBASE,145000,110000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6602718c298f1.jpeg,,1,0,1,YES,6MG,2403240082,0,145000
36579047,36579047,67798120,LIQUID FREEBASE VAPEZOO ZOO MANGO PUDDING 60ML,LIQUID FREEBASE VAPEZOO ZOO MANGO PUDDING 60ML - 3MG,2403240077,Others,,NP FREEBASE,160000,130000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_66027b2ec0a66.jpeg,,1,0,1,YES,3MG,2403240077,0,160000
36579048,36579048,67798120,LIQUID FREEBASE VAPEZOO ZOO MANGO PUDDING 60ML,LIQUID FREEBASE VAPEZOO ZOO MANGO PUDDING 60ML - 6MG,2403240078,Others,,NP FREEBASE,160000,130000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_66027b2ec0a66.jpeg,,1,0,1,YES,6MG,2403240078,0,160000
36579046,36579046,67798119,LIQUID SALTNIC FOOM ICY BANANA 30ML,LIQUID SALTNIC FOOM ICY BANANA 30ML - 30MG,2403240076,Others,,NP SALTNIC,110000,86500,2,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_660286fbd077e.jpeg,,1,0,1,YES,30MG,2403240076,2,110000
36579041,36579041,67798114,LIQUID SALTNIC COOKIES AND CREAM V1 VANILLA CREAM 30ML,LIQUID SALTNIC COOKIES AND CREAM V1 VANILLA CREAM 30ML - 25MG,2209240008,Others,,NP SALTNIC,100000,77500,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_660274b43da74.jpeg,,1,0,1,YES,25MG,2209240008,0,100000
36579026,36579026,67798107,LIQUID FREEBASE GOLDEN BUTTER V4 BANANA CREAM 60ML,LIQUID FREEBASE GOLDEN BUTTER V4 BANANA CREAM 60ML - 3MG,2403240055,Others,,NP FREEBASE,150000,120000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_660273b364b43.jpeg,,1,0,1,YES,3MG,2403240055,0,150000
36579027,36579027,67798107,LIQUID FREEBASE GOLDEN BUTTER V4 BANANA CREAM 60ML,LIQUID FREEBASE GOLDEN BUTTER V4 BANANA CREAM 60ML - 6MG,2403240056,Others,,NP FREEBASE,150000,120000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_660273b364b43.jpeg,,1,0,1,YES,6MG,2403240056,0,150000
36579023,36579023,67798105,LIQUID FREEBASE 2NEEMA KRSPY STRAWBERRY CRISPY CHEESE 60ML,LIQUID FREEBASE 2NEEMA KRSPY STRAWBERRY CRISPY CHEESE 60ML - 6MG,2403240052,Others,,NP FREEBASE,150000,120000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_660273890d1dd.jpeg,,1,0,1,YES,6MG,2403240052,0,150000
36579022,36579022,67798104,LIQUID PODS FRIENDLY KRSPY STRAWBERRY CRISPY CHEESE 30ML,LIQUID PODS FRIENDLY KRSPY STRAWBERRY CRISPY CHEESE 30ML - 15MG,2403240051,Others,,NP PODS FRIENDLY,105000,80000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_66027370a15d2.jpeg,,1,0,1,YES,15MG,2403240051,0,105000
36579021,36579021,67798103,LIQUID PODS FRIENDLY IJC GORILLA STRAWBERRY JAM 30ML,LIQUID PODS FRIENDLY IJC GORILLA STRAWBERRY JAM 30ML - 12MG,2403240050,Others,,NP PODS FRIENDLY,110000,85000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_66027355b87f4.jpeg,,1,0,1,YES,12MG,2403240050,0,110000
36579020,36579020,67798102,LIQUID PODS FRIENDLY IJC GORILLA BLUEBERRY JAM 30ML,LIQUID PODS FRIENDLY IJC GORILLA BLUEBERRY JAM 30ML - 12MG,2403240049,Others,,NP PODS FRIENDLY,110000,85000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6602733830bab.jpeg,,1,0,1,YES,12MG,2403240049,0,110000
36579018,36579018,67798101,LIQUID FREEBASE IJC GORILLA BLUEBERRY JAM 60ML,LIQUID FREEBASE IJC GORILLA BLUEBERRY JAM 60ML - 3MG,2403240047,Others,,NP FREEBASE,155000,110000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_66027306a5dd8.jpeg,,1,0,1,YES,3MG,2403240047,0,155000
36579019,36579019,67798101,LIQUID FREEBASE IJC GORILLA BLUEBERRY JAM 60ML,LIQUID FREEBASE IJC GORILLA BLUEBERRY JAM 60ML - 6MG,2403240048,Others,,NP FREEBASE,155000,110000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_66027306a5dd8.jpeg,,1,0,1,YES,6MG,2403240048,0,155000
36579014,36579014,67798098,LIQUID SALTNIC AMERICAN WINTER MAGIC LYCHEE FLOAT 30ML,LIQUID SALTNIC AMERICAN WINTER MAGIC LYCHEE FLOAT 30ML - 24MG,2403240043,Others,,NP SALTNIC,115000,90000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_66027a7e89830.jpeg,,1,0,1,YES,24MG,2403240043,0,115000
36579013,36579013,67798097,LIQUID SALTNIC AMERICAN WINTER MAGIC FANTA FLOAT 30ML,LIQUID SALTNIC AMERICAN WINTER MAGIC FANTA FLOAT 30ML - 24MG,2403240042,Others,,NP SALTNIC,115000,90000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6602726f32842.jpeg,,1,0,1,YES,24MG,2403240042,0,115000
36579011,36579011,67798095,LIQUID SALTNIC AMERICAN WINTER MAGIC BLUEBERRY FLOAT 30ML,LIQUID SALTNIC AMERICAN WINTER MAGIC BLUEBERRY FLOAT 30ML - 24MG,2403240040,Others,,NP SALTNIC,115000,90000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_660271ed67825.jpeg,,1,0,1,YES,24MG,2403240040,0,115000
36579009,36579009,67798093,LIQUID FREEBASE JVS FUEL CLIMAX CHERRY LIME SODA 60ML,LIQUID FREEBASE JVS FUEL CLIMAX CHERRY LIME SODA 60ML - 3MG,2403240038,Others,,NP FREEBASE,145000,115000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6602637ba9f68.jpeg,,1,0,1,YES,3MG,2403240038,0,145000
36579007,36579007,67798091,LIQUID SALTNIC FRUTSIE CHOCO FRIZZO CHOCO MINT 30ML,LIQUID SALTNIC FRUTSIE CHOCO FRIZZO CHOCO MINT 30ML - 30MG,2403240036,Others,,NP SALTNIC,105000,82500,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6602631fbb588.jpeg,,1,0,1,YES,30MG,2403240036,0,105000
36579003,36579003,67798089,LIQUID FREEBASE LAKLEY RAINPOP PELANGI ICE CREAM 60ML,LIQUID FREEBASE LAKLEY RAINPOP PELANGI ICE CREAM 60ML - 3MG,2403240032,Others,,NP FREEBASE,155000,130000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_660262ddc2a34.jpeg,,1,0,1,YES,3MG,2403240032,0,155000
36579004,36579004,67798089,LIQUID FREEBASE LAKLEY RAINPOP PELANGI ICE CREAM 60ML,LIQUID FREEBASE LAKLEY RAINPOP PELANGI ICE CREAM 60ML - 6MG,2403240033,Others,,NP FREEBASE,155000,130000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_660262ddc2a34.jpeg,,1,0,1,YES,6MG,2403240033,0,155000
36578996,36578996,67798085,LIQUID FREEBASE VAPEZOO TOKYO BEAN 60ML,LIQUID FREEBASE VAPEZOO TOKYO BEAN 60ML - 3MG,2403240025,Others,,NP FREEBASE,145000,115000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6602624a7dabd.jpeg,,1,0,1,YES,3MG,2403240025,0,145000
36578997,36578997,67798085,LIQUID FREEBASE VAPEZOO TOKYO BEAN 60ML,LIQUID FREEBASE VAPEZOO TOKYO BEAN 60ML - 6MG,2403240026,Others,,NP FREEBASE,145000,115000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_6602624a7dabd.jpeg,,1,0,1,YES,6MG,2403240026,0,145000
36578995,36578995,67798084,LIQUID FREEBASE RCRAFT SOONIX MAGENTA SQUASH 60ML,LIQUID FREEBASE RCRAFT SOONIX MAGENTA SQUASH 60ML - 3MG,2403240024,Others,,NP FREEBASE,135000,110000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_660261f3d30b9.jpeg,,1,0,1,YES,3MG,2403240024,0,135000
36578994,36578994,67798083,LIQUID FREEBASE RCRAFT SOONIX GREEN APPLE 60ML,LIQUID FREEBASE RCRAFT SOONIX GREEN APPLE 60ML - 3MG,2403240023,Others,,NP FREEBASE,135000,110000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_660261c8ab4cf.jpeg,,1,0,1,YES,3MG,2403240023,0,135000
36578993,36578993,67798082,LIQUID FREEBASE RCRAFT SOONIX PURPLE BERRY 60ML,LIQUID FREEBASE RCRAFT SOONIX PURPLE BERRY 60ML - 3MG,2403240022,Others,,NP FREEBASE,135000,110000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_660261abb885b.jpeg,,1,0,1,YES,3MG,2403240022,0,135000
36578988,36578988,67798079,LIQUID PODS FRIENDLY GHOST MONKEY BANANA YOGURT SUNDAE 30ML,LIQUID PODS FRIENDLY GHOST MONKEY BANANA YOGURT SUNDAE 30ML - 12MG,2403240017,Others,,NP PODS FRIENDLY,100000,77500,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_660260c7d6f7c.jpeg,,1,0,1,YES,12MG,2403240017,0,100000
36578987,36578987,67798078,LIQUID PODS FRIENDLY GHOST RABBIT BERRY YOGURT SUNDAE 30ML,LIQUID PODS FRIENDLY GHOST RABBIT BERRY YOGURT SUNDAE 30ML - 12MG,2403240016,Others,,NP PODS FRIENDLY,100000,77500,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_660260ae31109.jpeg,,1,0,1,YES,12MG,2403240016,0,100000
36578983,36578983,67798075,LIQUID SALTNIC CANDYMAN FRUITY PINEAPPLE 30ML,LIQUID SALTNIC CANDYMAN FRUITY PINEAPPLE 30ML - 30MG,2403240012,Others,,NP SALTNIC,120000,95000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_66025feb17034.jpeg,,1,0,1,YES,30MG,2403240012,0,120000
36578982,36578982,67798074,LIQUID SALTNIC CANDYMAN FRUITY MANGO 30ML,LIQUID SALTNIC CANDYMAN FRUITY MANGO 30ML - 30MG,2403240011,Others,,NP SALTNIC,120000,95000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_66025fd19b4e7.jpeg,,1,0,1,YES,30MG,2403240011,0,120000
67798066,67798066,67798066,MOD HOTCIG R233 GOLDEN RISE,MOD HOTCIG R233 GOLDEN RISE,2403240002,Others,,MOD,550000,480000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_66025e7983ec4.jpeg,,1,0,0,NO,,,0,0
67442825,67442825,67442825,MOD VOOPOO DRAG S2 PEARL WHITE,MOD VOOPOO DRAG S2 PEARL WHITE,1903240012,Others,,MOD,400000,320000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_65f96877c2742.jpeg,,1,0,0,NO,,,0,0
67442824,67442824,67442824,MOD VOOPOO DRAG S2 MODERN RED,MOD VOOPOO DRAG S2 MODERN RED,1903240011,Others,,MOD,400000,345000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_65f968873b770.jpeg,,1,0,0,NO,,,0,0
67442820,67442820,67442820,ATOMIZER RDA DEAD RABBIT SOLO GUNMETAL,ATOMIZER RDA DEAD RABBIT SOLO GUNMETAL,1903240007,Others,,ATOMIZER,285000,310000,0,https://d1d8o7q9jg8pjk.cloudfront.net/p/md_65f968dd98503.jpeg,,1,0,0,NO,,,0,0
